time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
433783;0;368640;1;-5.5;0.0;6.8;n/a;n/a;n/a;25;18;4.4;2289.097168;0;0.0;0.0;0.0;28;0.0;23617.167969;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.50;0.0;0.0;1.00;7.0;0.50;0.50;0.0;1.00;1.00;9.0;1.00;4.0;0.50;0.50;0.0;6.0;7.5;0.50;1.00;0.50;0.0;0.50;0.0;1.00;1.5;7.0;0.0;0.0;1.00;2.0;0.0
435782;0;368640;1;-5.4;0.0;-2.8;n/a;n/a;n/a;25;18;3.0;2297.029785;0;0.0;0.0;0.0;28;3.0;12926.732422;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45;0.0;0.0;0.45;3.5;0.0;0.45;0.0;6.0;7.5;0.0;1.5;7.0;0.0;0.95;0.0;0.0;0.0;15;0.45;0.45;1.5;2.0;0.0
437781;0;368640;1;-5.5;0.0;9.4;n/a;n/a;n/a;25;18;3.8;2295.893066;0;0.0;0.0;0.0;28;0.0;25840.673828;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.50;0.0;0.0;0.0;0.0;0.50;0.0;0.0;1.5;2.0;2.0;0.50;4.0;0.50;0.50;0.0;6.0;8.0;0.0;2.0;6.5;0.50;1.00;0.50;0.50;0.50;14;0.50;0.0;1.00;1.00;1.00
439780;0;368640;1;-5.4;0.0;-2.4;n/a;n/a;n/a;25;18;4.0;2294.757568;0;0.0;0.0;0.0;28;3.0;12913.946289;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;1.00;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.50;1.00;0.0;0.50;3.5;0.50;1.00;0.0;6.0;7.5;0.50;0.0;0.0;4.5;1.00;0.0;0.50;0.0;15;0.50;0.0;1.00;1.5;1.00
441779;0;368640;1;-5.4;0.0;0.46;n/a;n/a;n/a;25;18;3.4;2291.357910;0;0.0;0.0;0.0;28;3.0;17193.085938;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.45;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.45;0.45;0.45;0.0;3.0;0.0;0.0;0.45;6.0;7.5;0.0;0.0;0.0;2.0;0.45;0.0;0.0;0.45;15;0.45;0.45;0.95;0.95;1.5
443778;0;368640;1;-5.5;0.0;12;n/a;n/a;n/a;25;18;3.8;2293.623291;0;0.0;0.0;0.0;28;3.0;19361.343750;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.5;19;1.00;0.0;0.0;0.0;0.0;5.0;3.0;0.0;1.00;1.00;9.0;0.50;6.0;0.50;1.5;0.0;9.0;10;0.0;0.50;0.50;3.0;5.5;0.0;1.00;1.5;12;1.5;0.50;1.5;1.5;0.0
445777;0;368640;1;-5.6;0.0;0.48;n/a;n/a;n/a;25;18;3.4;2285.714355;0;0.0;0.0;0.0;28;0.0;21438.423828;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.50;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.50;1.00;0.0;0.50;4.5;0.0;0.50;0.0;6.0;7.5;0.0;0.0;0.0;0.0;7.5;0.50;0.50;0.50;15;0.50;0.0;1.00;1.00;0.0
447776;0;368640;1;-5.5;0.0;8.8;n/a;n/a;n/a;25;18;4.0;2287.968506;0;0.0;0.0;0.0;28;3.0;15021.696289;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.45;6.5;0.0;0.0;0.0;0.0;2.0;0.0;0.95;0.45;0.0;0.45;5.0;0.45;0.45;0.45;6.0;1.5;0.0;0.0;0.0;0.0;7.0;0.95;0.0;0.45;15;0.0;0.45;0.95;0.95;0.0
449775;0;368640;1;-5.5;0.0;1.6;n/a;n/a;n/a;25;18;3.6;2290.227051;0;0.0;0.0;0.0;28;3.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.45;7.5;0.0;0.0;0.0;0.0;5.0;0.0;1.5;0.95;0.45;0.95;3.5;0.45;1.5;0.0;6.5;0.0;0.45;0.0;0.45;0.0;4.5;0.95;0.45;0.45;15;0.45;0.45;0.95;1.5;0.45
451774;0;368640;1;-5.5;0.0;7.1;n/a;n/a;n/a;25;18;4.2;2286.840820;0;0.0;0.0;0.0;28;0.0;21448.990234;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.50;7.5;0.0;0.0;0.0;0.0;7.0;0.0;0.50;0.0;0.50;0.50;3.5;0.0;1.00;0.0;5.5;0.0;0.0;0.0;0.0;0.0;2.0;0.50;0.50;0.50;15;0.50;0.0;1.00;1.5;0.0
453773;0;368640;1;-5.5;0.0;3.8;n/a;n/a;n/a;25;18;3.8;2286.840820;0;0.0;0.0;0.0;28;3.0;15014.292969;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.45;4.5;0.0;0.0;0.0;0.0;7.5;0.0;2.5;0.95;0.95;0.95;4.0;0.45;0.45;0.45;6.5;3.0;0.0;0.0;0.0;0.0;2.5;0.45;0.45;2.0;15;0.45;0.45;1.5;1.5;0.45
455772;0;368640;1;-5.6;0.0;13;n/a;n/a;n/a;25;18;3.2;2292.490234;20;0.0;0.0;0.0;28;3.0;17201.580078;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.50;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.50;1.00;14;0.50;3.5;0.50;1.00;0.50;6.0;7.5;0.0;0.0;0.0;0.0;2.0;1.00;1.00;0.50;1.00;0.0;0.50;1.00;1.00;0.0
457771;0;368640;1;-5.4;0.0;1.5;n/a;n/a;n/a;25;18;3.6;2297.029785;0;0.0;0.0;0.0;28;3.0;17235.644531;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.95;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.95;0.45;15;0.45;3.5;0.0;0.45;0.45;5.5;7.5;0.0;0.0;0.0;0.0;2.0;0.95;0.45;0.95;0.45;0.45;0.45;0.95;0.95;0.0
459770;0;368640;1;-5.2;0.0;1.6;n/a;n/a;n/a;25;18;4.4;2293.623291;0;0.0;0.0;0.0;28;3.0;19361.343750;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.95;6.5;0.45;0.0;0.0;0.45;7.5;0.45;0.45;0.95;2.0;0.45;3.5;0.45;0.95;0.95;6.5;0.95;0.0;0.0;0.0;0.0;2.5;1.5;2.0;0.95;13;0.95;0.45;1.5;1.5;0.0
461769;0;368640;1;-5.3;0.0;-0.24;n/a;n/a;n/a;25;18;3.8;2292.490234;0;0.0;0.0;0.0;28;3.0;19351.779297;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.2;19;0.45;8.5;0.0;0.0;0.0;0.0;8.5;0.0;0.45;0.0;0.0;0.45;4.0;0.0;0.45;1.5;6.5;0.0;0.0;0.45;0.0;0.0;2.5;0.0;0.45;0.45;18;0.0;0.45;0.95;0.95;0.0
463768;0;368640;1;-5.3;0.0;3.6;n/a;n/a;n/a;25;18;4.0;2289.097168;0;0.0;0.0;0.0;28;3.0;21470.152344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;5.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;1.00;1.00;0.50;4.0;0.0;0.50;0.50;0.0;2.5;0.0;0.0;0.0;0.0;3.5;1.5;0.50;1.5;15;0.50;0.50;1.5;1.00;0.50
465767;0;368640;1;-5.3;0.0;-0.72;n/a;n/a;n/a;25;18;5.0;2292.490234;0;0.0;0.0;0.0;28;3.0;19351.779297;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.50;0.0;8.5;0.0;3.0;0.0;0.50;0.50;0.50;7.5;0.0;0.0;0.0;0.0;7.0;3.0;0.50;0.0;6.5;0.0;0.0;1.00;1.5;0.50
467766;0;368640;1;-5.4;0.0;2.0;n/a;n/a;n/a;25;18;4.4;2298.167480;0;0.0;0.0;0.0;28;3.0;17244.179688;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.45;0.95;12;0.45;4.0;0.45;0.45;0.0;0.0;7.5;0.0;0.0;0.0;0.0;3.0;2.0;0.45;0.95;3.0;0.95;0.45;0.95;0.95;0.45
469765;0;368640;1;-5.4;0.0;-1.1;n/a;n/a;n/a;25;18;3.6;2292.490234;0;0.0;0.0;0.0;28;3.0;19351.779297;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.95;1.5;15;1.5;3.5;0.0;0.45;0.95;0.0;8.0;0.0;0.0;0.0;0.0;0.95;2.5;0.95;0.45;0.45;0.45;0.45;1.5;1.5;0.0
471764;0;368640;1;-5.5;0.0;-10;n/a;n/a;n/a;25;18;4.3;1145.113525;0;0.0;0.0;0.0;28;90;15036.525391;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.50;0.0;8.5;0.0;3.5;0.0;0.0;1.00;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.50;0.50;6.5;0.0;0.50;1.5;1.5;0.0
473763;0;368640;1;-5.5;0.0;-4.6;n/a;n/a;n/a;25;18;4.0;2289.097168;0;0.0;0.0;0.0;28;90;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.45;0.0;0.0;7.5;0.95;1.5;4.0;0.45;3.5;0.45;0.45;1.5;0.0;8.0;0.0;0.0;0.0;0.0;0.95;2.0;0.45;0.95;11;0.45;0.95;0.95;0.95;0.0
475762;0;368640;1;-5.5;0.0;2.0;n/a;n/a;n/a;25;18;3.8;2292.490234;0;0.0;0.0;0.0;28;90;17201.580078;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.50;3.5;0.0;0.50;1.00;0.0;7.5;0.0;0.0;0.0;0.0;0.50;2.0;0.50;0.0;15;0.50;0.50;1.00;1.00;0.0
477761;0;368640;1;-5.5;0.0;-1.2;n/a;n/a;n/a;25;18;6.6;2292.490234;0;0.0;0.0;0.0;28;90;17201.580078;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;6.5;0.0;0.45;0.45;0.0;0.0;0.0;7.0;0.45;0.95;0.0;0.95;4.0;0.0;0.45;0.45;0.0;7.5;0.0;0.0;0.0;0.0;1.5;2.0;0.45;0.45;15;0.45;0.0;1.5;1.5;0.45
479760;0;368640;1;-5.5;0.0;2.2;n/a;n/a;n/a;25;18;4.0;2294.757568;0;0.0;0.0;0.0;28;90;17218.595703;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.00;1.00;13;1.00;4.0;1.00;0.50;0.0;0.0;7.5;0.50;0.0;0.0;0.0;0.50;2.5;0.50;1.5;2.0;0.50;0.50;1.5;1.00;0.0
481759;0;368640;1;-5.6;0.0;0.58;n/a;n/a;n/a;25;18;3.8;2290.227051;0;0.0;0.0;0.0;28;90;19332.675781;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;3.5;0.0;0.0;0.0;0.0;0.0;7.5;0.0;0.45;15;0.0;3.5;0.45;0.45;0.0;0.0;4.5;0.0;0.0;0.45;0.45;0.95;2.0;0.45;0.45;0.0;0.0;0.45;0.95;0.95;0.0
483758;0;368640;1;-5.5;0.0;7.4;n/a;n/a;n/a;25;18;3.8;2290.227051;0;0.0;0.0;0.0;28;90;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;7.5;0.0;0.0;0.0;0.0;0.0;7.5;1.5;1.5;15;1.00;4.0;0.50;0.50;0.50;0.50;0.0;0.0;0.0;0.0;0.0;1.00;2.0;1.5;0.50;0.50;1.00;0.0;1.00;1.5;0.0
485757;0;368640;1;-5.5;0.0;-0.56;n/a;n/a;n/a;25;18;3.8;2293.623291;0;0.0;0.0;0.0;28;90;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;7.5;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.45;15;0.0;4.0;0.0;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45;2.0;0.45;0.45;0.0;0.0;0.0;0.95;0.95;0.0
487756;0;368640;1;-5.5;0.0;-1.7;n/a;n/a;n/a;25;18;4.0;2295.893066;0;0.0;0.0;0.0;28;90;17227.115234;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;7.5;0.0;0.0;0.45;0.0;0.0;3.0;0.45;0.45;3.0;0.45;4.0;0.45;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.95;6.5;0.0;0.45;12;0.45;0.45;0.95;2.0;0.45
489755;0;368640;1;-5.5;0.0;-4.4;n/a;n/a;n/a;25;18;4.6;2282.341309;0;0.0;0.0;0.0;28;90;21406.787109;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;7.0;7.5;1.00;0.0;0.0;0.50;0.50;2.0;2.0;2.0;13;1.00;4.0;0.50;1.00;1.00;0.0;0.0;0.0;0.50;0.0;0.0;1.00;7.0;1.00;0.50;3.0;1.00;1.00;2.5;2.0;0.50
491754;0;368640;1;-5.5;0.0;1.0;n/a;n/a;n/a;25;18;3.4;2299.306152;0;0.0;0.0;0.0;28;0.0;17252.724609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.0;7.5;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.50;0.50;0.0;3.5;0.0;0.0;0.0;0.50;0.0;0.0;0.0;0.0;0.0;0.50;7.0;0.50;0.50;15;0.0;0.0;1.00;1.00;0.50
493753;0;368640;1;-5.5;0.0;7.3;n/a;n/a;n/a;25;18;3.2;2292.490234;0;0.0;0.0;0.0;28;0.0;17201.580078;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;7.0;8.0;0.0;0.45;0.0;0.0;0.0;2.5;0.95;0.95;2.5;0.95;4.0;0.45;0.95;0.45;0.0;0.45;0.45;0.0;0.0;0.0;0.95;7.5;0.45;1.5;14;0.45;0.45;0.95;1.5;0.95
495752;0;368640;1;-5.5;0.0;2.0;n/a;n/a;n/a;25;18;3.6;2293.623291;0;0.0;0.0;0.0;28;0.0;19361.343750;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.0;7.0;0.0;0.0;0.0;0.0;0.0;7.0;0.50;0.50;0.0;0.50;3.5;1.00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.50;2.0;0.0;0.0;15;0.50;0.50;1.00;1.5;0.0
497751;0;368640;1;-5.5;0.0;-2.1;n/a;n/a;n/a;25;18;4.8;2290.227051;0;0.0;0.0;0.0;28;0.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;8.0;0.0;0.0;0.0;0.0;0.0;7.5;0.45;0.95;12;0.0;3.5;0.45;0.45;0.95;0.0;0.0;0.0;0.0;0.45;0.0;1.5;2.0;0.45;0.45;2.5;0.45;0.45;1.5;0.95;0.0
499750;0;368640;1;-5.5;0.0;6.2;n/a;n/a;n/a;25;18;3.4;2291.357910;0;0.0;0.0;0.0;28;0.0;23640.494141;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;7.0;8.0;0.0;0.0;0.0;0.0;0.0;4.5;1.00;1.00;15;0.50;4.0;1.00;1.00;1.00;0.0;0.0;0.0;0.0;0.0;0.50;0.0;4.5;2.0;1.00;0.50;0.50;0.0;1.00;1.00;0.0
501749;0;368640;1;-5.5;0.0;8.0;n/a;n/a;n/a;25;18;4.2;2294.757568;0;0.0;0.0;0.0;28;0.0;17218.595703;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.45;15;0.45;3.5;0.0;0.0;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.45;0.0;0.0;0.45;0.0;0.95;0.95;0.0
503748;0;368640;1;-5.5;0.0;-2.4;n/a;n/a;n/a;25;18;3.6;2295.893066;0;0.0;0.0;0.0;28;0.0;17227.115234;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.95;0.95;15;0.45;3.5;0.0;0.95;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;0.45;0.45;0.45;0.0;0.45;1.5;1.5;0.95
505747;0;368640;1;-5.6;0.0;3.0;n/a;n/a;n/a;25;18;3.8;2286.840820;0;0.0;0.0;0.0;28;0.0;19304.089844;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;7.5;0.0;0.0;0.0;0.0;0.0;7.5;1.5;0.50;8.5;0.0;4.0;0.50;0.50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.00;7.5;0.50;1.00;1.00;1.5;0.0
507746;0;368640;1;-5.6;0.0;9.2;n/a;n/a;n/a;25;18;3.8;2291.357910;0;0.0;0.0;0.0;28;0.0;19342.222656;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;7.0;7.5;0.0;0.0;0.0;0.0;0.0;7.5;0.95;0.95;15;0.45;4.0;0.45;1.5;0.0;0.95;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.45;0.95;0.0;0.0;0.45;1.5;1.5;0.0
509745;0;368640;1;-5.6;0.0;-1.9;n/a;n/a;n/a;25;18;4.4;2291.357910;0;0.0;0.0;0.0;28;0.0;17193.085938;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;7.5;0.50;0.0;0.50;0.50;0.0;7.0;0.50;0.50;5.5;1.00;4.0;1.00;0.50;0.50;0.50;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.50;2.5;11;0.50;0.50;1.00;1.00;0.50
511744;0;368640;1;-5.5;0.0;2.6;n/a;n/a;n/a;25;18;4.2;2290.227051;0;0.0;0.0;0.0;28;0.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;7.5;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.45;3.0;0.0;3.5;0.45;0.95;0.0;0.45;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.45;0.0;12;0.45;0.0;0.95;0.95;0.0
513743;0;368640;1;-5.5;0.0;-3.4;n/a;n/a;n/a;25;18;3.8;2291.357910;0;0.0;0.0;0.0;28;0.0;17193.085938;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.0;7.5;0.0;0.0;0.0;0.0;0.0;7.0;0.95;0.0;0.45;0.0;3.5;0.95;0.45;0.0;0.95;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.45;15;0.45;0.45;0.95;1.5;0.0
515742;0;368640;1;-5.7;0.0;-5.5;n/a;n/a;n/a;25;18;3.8;2287.968506;20;0.0;0.0;0.0;28;0.0;17167.652344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;7.0;1.00;0.0;0.0;0.0;0.0;0.0;0.0;0.50;0.50;1.5;1.00;4.0;0.50;0.50;0.50;2.0;7.0;0.0;0.0;0.0;0.0;0.0;7.5;1.5;1.00;14;0.0;0.50;1.00;1.5;0.50
517741;0;368640;1;-5.6;0.0;1.7;n/a;n/a;n/a;25;18;5.0;2292.490234;0;0.0;0.0;0.0;28;0.0;17201.580078;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.50;0.0;0.0;0.0;1.00;0.50;0.50;1.00;0.0;4.0;0.50;2.0;0.0;2.0;7.5;0.0;0.50;0.0;0.0;0.0;6.5;0.50;1.00;14;0.50;1.00;1.5;1.00;0.0
519740;0;368640;1;-5.6;0.0;-3.6;n/a;n/a;n/a;25;18;3.8;2291.357910;0;0.0;0.0;0.0;28;0.0;19342.222656;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.45;0.95;3.0;0.95;3.5;0.45;1.5;0.45;2.0;7.5;0.0;0.0;0.0;0.0;0.0;4.0;2.5;2.5;13;0.45;0.45;0.95;1.5;0.45
521739;0;368640;1;-5.5;0.0;-1.7;n/a;n/a;n/a;25;18;6.0;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.50;0.50;3.5;0.0;3.5;0.0;1.00;0.0;2.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.00;11;0.0;0.50;1.00;1.00;0.0
523738;0;368640;1;-5.4;0.0;5.2;n/a;n/a;n/a;25;18;4.2;2292.490234;0;0.0;0.0;0.0;28;0.0;17201.580078;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;15;0.0;3.5;0.50;1.5;0.50;2.5;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.50;0.50;0.50;1.00;1.00;0.50
525737;0;368640;1;-5.6;0.0;7.0;n/a;n/a;n/a;25;18;4.4;2287.968506;0;0.0;0.0;0.0;28;0.0;19313.609375;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.50;0.0;0.0;7.5;0.50;1.5;2.0;0.50;3.5;0.0;0.50;0.0;2.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.00;13;1.5;0.50;1.5;1.00;0.0
527736;0;368640;1;-5.5;0.0;12;n/a;n/a;n/a;25;18;4.6;2287.968506;0;0.0;0.0;0.0;28;0.0;17167.652344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.50;1.00;12;0.50;4.0;0.0;0.50;0.50;2.5;8.0;0.50;0.0;0.0;0.0;0.0;0.0;0.0;1.00;2.5;2.0;0.0;1.00;1.00;0.0
529735;0;368640;1;-5.5;0.0;7.3;n/a;n/a;n/a;25;18;4.2;2291.357910;0;0.0;0.0;0.0;28;0.0;17193.085938;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;2.0;2.0;14;0.95;4.0;0.45;0.45;0.0;2.0;7.5;0.0;0.0;0.0;0.0;0.0;2.0;0.45;1.5;1.5;0.45;0.45;1.5;1.5;0.95
531734;0;368640;1;-5.4;0.0;3.9;n/a;n/a;n/a;25;18;4.6;2287.968506;0;0.0;0.0;0.0;28;0.0;15021.696289;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45;0.45;0.45;0.45;3.5;0.0;0.45;0.0;2.0;7.5;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.95;15;0.0;0.0;0.95;0.95;0.0
533733;0;368640;1;-5.5;0.0;0.18;n/a;n/a;n/a;25;18;5.0;2297.029785;0;0.0;0.0;0.0;28;0.0;21544.554688;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.50;0.0;0.0;0.0;0.50;0.0;0.0;0.50;0.50;0.50;3.5;0.50;0.50;0.50;2.5;7.5;0.0;0.0;0.0;0.0;0.0;7.0;0.50;1.00;15;0.0;0.0;1.00;1.00;0.0
535732;0;368640;1;-5.4;0.0;2.8;n/a;n/a;n/a;25;18;3.6;2290.227051;0;0.0;0.0;0.0;28;0.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.95;2.0;0.95;0.45;4.0;0.0;0.45;0.95;2.0;7.5;0.0;0.0;0.0;0.0;0.0;0.45;0.45;0.95;14;0.95;0.45;1.5;0.95;0.45
537731;0;368640;1;-5.5;0.0;0.18;n/a;n/a;n/a;25;18;3.8;2289.097168;0;0.0;0.0;0.0;28;0.0;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.00;0.50;12;0.50;3.5;0.0;0.50;1.5;2.5;7.5;0.0;0.0;0.0;0.0;0.50;0.0;0.0;2.5;3.0;1.00;0.50;1.00;1.5;0.0
539730;0;368640;1;-5.5;0.0;2.3;n/a;n/a;n/a;25;18;3.6;2291.357910;0;0.0;0.0;0.0;28;0.0;19342.222656;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.45;1.5;15;0.95;3.5;0.95;0.95;0.45;2.5;7.5;0.0;0.0;0.0;0.0;0.0;0.95;0.45;0.95;0.45;0.45;0.45;1.5;1.5;0.45
541729;0;368640;1;-5.5;0.0;-1.3;n/a;n/a;n/a;25;18;4.8;2285.714355;0;0.0;0.0;0.0;28;0.0;17150.738281;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.50;0.50;15;0.0;3.5;0.50;0.50;1.00;2.0;7.5;0.0;0.0;0.0;0.0;0.0;7.0;0.50;0.50;0.0;0.0;0.50;1.00;1.00;0.0
543728;0;368640;1;-5.5;0.0;-3.2;n/a;n/a;n/a;25;18;3.6;2286.840820;0;0.0;0.0;0.0;28;0.0;17159.191406;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45;0.0;15;0.45;3.5;0.45;0.45;0.45;2.5;7.5;0.45;0.0;0.0;0.0;0.0;7.0;0.0;0.95;0.45;0.45;0.0;0.95;0.95;0.0
545727;0;368640;1;-5.6;0.0;3.5;n/a;n/a;n/a;25;18;4.0;2290.227051;0;0.0;0.0;0.0;28;0.0;19332.675781;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;7.0;2.5;0.0;0.0;0.0;0.50;0.0;0.0;0.50;1.00;0.0;0.50;4.0;0.50;0.50;0.50;7.0;6.5;0.0;0.0;0.0;0.0;0.0;0.0;1.00;2.0;15;1.00;1.00;1.5;1.5;0.0
